id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDPCPO25N000000092,장소,공원,11185259,조암공원,,,50705,지역근린공원,2729012000107390000,대구광역시,달서구,월성동,,739,2729012000,2729060100,272904241565.0,조암로6길,32,128.5247731,35.8278046,라마925595,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000093,장소,공원,11185904,수레울놀이공원,,,50705,지역근린공원,4180025021106240000,경기도,연천군,연천읍,차탄리,624,4180025021,4180025000,,,,127.0772652,38.1006602,다아629112,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000094,장소,공원,11186690,어울림근린공원,,,50705,지역근린공원,4125010300107140006,경기도,동두천시,생연동,,714-6,4125010300,4125052000,412503189031.0,중앙로,183,127.0519964,37.8977993,다사606887,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000095,장소,공원,11186692,근린공원,,,50705,지역근린공원,4125010200106920000,경기도,동두천시,지행동,,692,4125010200,4125056600,,,,127.0527193,37.8947418,다사606884,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000096,장소,공원,11247948,화랑체육공원,,,50705,지역근린공원,3171037029101000000,울산광역시,울주군,두서면,서하리,100,3171037029,3171037000,317103173054.0,서하천전로,76,129.1619654,35.6279589,마마504381,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000097,장소,공원,11247970,느티나무공원,,,50705,지역근린공원,4159011600109200000,경기도,화성시,진안동,,920,4159011600,4159052000,,,,127.0360248,37.2189506,다사588134,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000098,장소,공원,11248381,독재울공원,,,50705,지역근린공원,4159011800110840000,경기도,화성시,능동,,1084,4159011800,4159058700,415903012002.0,동탄원천로,315-17,127.0599831,37.2134304,다사609128,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000099,장소,공원,11248458,이문둔치공원,,,50705,지역근린공원,1123011000103520002,서울특별시,동대문구,이문동,,352-2,1123011000,1123075000,,,,127.0716653,37.604218,다사621561,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000100,장소,공원,11248656,철산공원,,,50705,지역근린공원,4121010200200800001,경기도,광명시,철산동,,산80-1,4121010200,4121061000,,,,126.870831,37.4717714,다사443415,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000101,장소,공원,11249448,뒷말공원,,,50705,지역근린공원,4117310400110800000,경기도,안양시동안구,호계동,,1080,4117310400,4117363000,,,,126.961036,37.3797573,다사522313,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000102,장소,공원,11249613,안양체육공원,,,50703,대형시민/도심공원,4117310200115910005,경기도,안양시동안구,관양동,,1591-5,4117310200,4117356600,411732182002.0,시민대로,238,126.9579712,37.3923631,다사520327,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000103,장소,공원,11251162,성덕공원,,,50705,지역근린공원,2920012300111270000,광주광역시,광산구,장덕동,,1127,2920012300,2920063700,,,,126.8183276,35.1931752,다라379888,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000104,장소,공원,11251181,고래실공원,,,50705,지역근린공원,2920011400109430000,광주광역시,광산구,수완동,,943,2920011400,2920063700,292003163026.0,수완로,117,126.828738,35.1956184,다라388891,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000105,장소,공원,11251186,은빛공원,,,50705,지역근린공원,2920011400114930000,광주광역시,광산구,수완동,,1493,2920011400,2920063700,292004289339.0,수완로33번길,51,126.8265177,35.187907,다라386882,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000106,장소,공원,11251203,장덕공원,,,50705,지역근린공원,2920012300115960000,광주광역시,광산구,장덕동,,1596,2920012300,2920063700,,,,126.8136258,35.1882543,다라375883,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000107,장소,공원,11251319,광탄체육공원,,,50705,지역근린공원,4148035022103860045,경기도,파주시,광탄면,방축리,386-45,4148035022,4148035000,,,,126.8512411,37.8078849,다사428788,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000108,장소,공원,11252283,동강둔치공원,,,50705,지역근린공원,5175025022100610019,강원특별자치도,영월군,영월읍,하송리,61-19,5175025022,5175025000,,,,128.4692102,37.1789403,라사860093,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000109,장소,공원,11254172,오륙도해맞이공원,,,50703,대형시민/도심공원,2629010700201960008,부산광역시,남구,용호동,,산196-8,2629010700,2629058000,,,,129.1234769,35.1016058,마라479797,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000110,장소,공원,11254176,우리들공원,,,50705,지역근린공원,3014010500102150000,대전광역시,중구,대흥동,,215,3014010500,3014057500,301404295567.0,중앙로138번길,30,127.4252093,36.3271897,다바932144,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000111,장소,공원,11254520,해마루공원,,,50703,대형시민/도심공원,4719012800109410000,경상북도,구미시,옥계동,,941,4719012800,4719069000,471903308066.0,해마루공원로,86,128.4325903,36.1423963,라마839943,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000112,장소,공원,11255331,미추홀공원,,,50705,지역근린공원,2818510600100090001,인천광역시,연수구,송도동,,9-1,2818510600,2818582000,281853152038.0,해송로,59,126.6491405,37.3826106,다사246318,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000113,장소,공원,11256619,삼각지공원,,,50705,지역근린공원,4812710500104120008,경상남도,창원시마산회원구,양덕동,,412-8,4812710500,4812757000,,,,128.5888419,35.2203664,라라990922,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000114,장소,공원,11260144,칠암공원,,,50705,지역근린공원,3111010900103730006,울산광역시,중구,성안동,,373-6,3111010900,3111065000,,,,129.320451,35.5811255,마마649332,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000115,장소,공원,11260452,석남녹지공원,,,50705,지역근린공원,2826011000102190004,인천광역시,서구,석남동,,219-4,2826011000,2826055000,282603156064.0,염곡로,255,126.6677186,37.508315,다사264457,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000116,장소,공원,11260799,북서울꿈의숲,,,50703,대형시민/도심공원,1130510200100900000,서울특별시,강북구,번동,,90,1130510200,1130560800,113053107018.0,월계로,173,127.0409338,37.6231758,다사594582,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000117,장소,공원,11264093,안압지주변연꽃단지,,,50705,지역근린공원,4713011200104770001,경상북도,경주시,인왕동,,477-1,4713011200,4713060500,,,,129.2241529,35.8352807,마마557612,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000118,장소,공원,11264359,메타세콰이어숲,,,50705,지역근린공원,4713013500102050054,경상북도,경주시,천군동,,205-54,4713013500,4713066000,471303305021.0,보문로,545-21,129.2864244,35.8364129,마마613614,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000119,장소,공원,11264673,다솔공원,,,50705,지역근린공원,4825010800111320004,경상남도,김해시,내동,,1132-4,4825010800,4825054000,482503335009.0,구지로,55,128.8685415,35.2407604,마라245947,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000120,장소,공원,11266766,신흥쉼터,,,50705,지역근린공원,4611015800111000000,전라남도,목포시,상동,,1100,4611015800,4611075800,,,,126.421578,34.8003627,다라013456,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000121,장소,공원,11267952,달맞이공원,,,50705,지역근린공원,4611015800111190002,전라남도,목포시,상동,,1119-2,4611015800,4611075800,,,,126.4272561,34.794652,다라018449,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000122,장소,공원,11283968,덕소3호공원,,,50705,지역근린공원,4136025021106060001,경기도,남양주시,와부읍,덕소리,606-1,4136025021,4136025000,413603197017.0,덕소로,33,127.2080509,37.5886619,다사742544,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000123,장소,공원,11283972,진접2호공원,,,50705,지역근린공원,4136025321106770001,경기도,남양주시,진접읍,장현리,677-1,4136025321,4136025300,413603197028.0,봉현로,6,127.1816535,37.7151584,다사719684,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000124,장소,공원,11283997,금곡2호공원,,,50705,지역근린공원,4136010300106560000,경기도,남양주시,금곡동,,656,4136010300,4136053000,413603197034.0,석실로,716-20,127.2018947,37.6254092,다사736584,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000125,장소,공원,11285325,남산골체력단련장,,,50705,지역근린공원,4375025021100840002,충청북도,진천군,진천읍,교성리,84-2,4375025021,4375025000,,,,127.4398597,36.8463256,다바946720,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000126,장소,공원,11285676,청마동산,,,50705,지역근린공원,4831035026103600001,경상남도,거제시,둔덕면,하둔리,360-1,4831035026,4831035000,,,,128.5042227,34.8360741,라라918495,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000127,장소,공원,11286430,화도읍1호공원,,,50705,지역근린공원,4136025621103440000,경기도,남양주시,화도읍,마석우리,344,4136025621,4136025600,413603197032.0,비룡로,90,127.3029244,37.6596795,다사826622,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000128,장소,공원,11286432,화도읍2호공원,,,50705,지역근린공원,4136025621103560000,경기도,남양주시,화도읍,마석우리,356,4136025621,4136025600,,,,127.3041547,37.6592236,다사827622,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000129,장소,공원,11286546,비봉인공습지공원,,,50705,지역근린공원,4159014000101680000,경기도,화성시,새솔동,,168,4159014000,4159051500,415903210022.0,남이로,417,126.8480604,37.2600986,다사421181,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000130,장소,공원,11287049,음악분수휴게광장,,,50705,지역근린공원,4822011700106430000,경상남도,통영시,도남동,,643,4822011700,4822067000,,,,128.433818,34.8257256,라라853482,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000131,장소,공원,11287385,두암제1근린공원,,,50705,지역근린공원,2917011400109690004,광주광역시,북구,두암동,,969-4,2917011400,2917066300,291703162025.0,삼정로,36,126.9380388,35.1651776,다라488856,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000132,장소,공원,11287396,군항어린이공원,,,50706,어린이놀이터,2917011400109750006,광주광역시,북구,두암동,,975-6,2917011400,2917066300,291704286247.0,무진성길,58,126.9396219,35.1621887,다라489853,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000133,장소,공원,11287520,삼동공원,,,50705,지역근린공원,4812313900101520001,경상남도,창원시성산구,삼동동,,152-1,4812313900,4812352000,,,,128.6562653,35.22674,마라052929,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000134,장소,공원,11287520,삼동공원,,,50705,지역근린공원,4812313900101520001,경상남도,창원시성산구,삼동동,,152-1,4812313900,4812352000,,,,128.6562653,35.22674,마라052929,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000135,장소,공원,11287520,삼동공원,,,50705,지역근린공원,4812313900101520001,경상남도,창원시성산구,삼동동,,152-1,4812313900,4812352000,,,,128.6562653,35.22674,마라052929,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000136,장소,공원,11287520,삼동공원,,,50705,지역근린공원,4812313900101520001,경상남도,창원시성산구,삼동동,,152-1,4812313900,4812352000,,,,128.6562653,35.22674,마라052929,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000137,장소,공원,11287748,소록도중앙공원,,,50703,대형시민/도심공원,4677025326102260000,전라남도,고흥군,도양읍,소록리,226,4677025326,4677025300,,,,127.1216986,34.5100387,다라652129,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000138,장소,공원,11288983,진포시비공원,,,50705,지역근린공원,5213013800108940015,전북특별자치도,군산시,내흥동,,894-15,5213013800,5213067000,,,,126.7535299,36.0020422,다마327786,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000139,장소,공원,11288996,금강습지생태공원,,,50705,지역근린공원,5213037021104180000,전북특별자치도,군산시,성산면,성덕리,418,5213037021,5213037000,,,,126.7671792,36.0222556,다마339808,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000140,장소,공원,11288997,금강공원,,,50705,지역근린공원,5213013800108940000,전북특별자치도,군산시,내흥동,,894,5213013800,5213067000,,,,126.7552924,36.0071672,다마328791,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000141,장소,공원,11293401,세천체육공원,,,50705,지역근린공원,3011012800100740030,대전광역시,동구,세천동,,74-30,3011012800,3011072500,,,,127.4965163,36.3409409,다바996159,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000142,장소,공원,11293411,중촌동경로공원,,,50705,지역근린공원,3014010400104140007,대전광역시,중구,중촌동,,414-7,3014010400,3014056000,,,,127.4154763,36.3390345,다바924157,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000143,장소,공원,11293535,용수골어린이공원,,,50705,지역근린공원,3011010900106590000,대전광역시,동구,용운동,,659,3011010900,3011056000,301103164007.0,대학로,40,127.4565188,36.33327,다바960151,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000144,장소,공원,11293536,도리어린이공원,,,50706,어린이놀이터,3011010900102840001,대전광역시,동구,용운동,,284-1,3011010900,3011056000,,,,127.461331,36.3295086,다바965146,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000145,장소,공원,11293537,판암어린이공원,,,50706,어린이놀이터,3011010700102050000,대전광역시,동구,판암동,,205,3011010700,3011055100,,,,127.462725,36.3167503,다바966132,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000146,장소,공원,11293549,씨애틀공원,,,50705,지역근린공원,3017011200113850000,대전광역시,서구,둔산동,,1385,3017011200,3017063000,,,,127.3945356,36.3550127,다바905175,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000147,장소,공원,11293552,둔지미공원,,,50705,지역근린공원,3017011200109530000,대전광역시,서구,둔산동,,953,3017011200,3017064000,,,,127.378407,36.3572083,다바890177,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000148,장소,공원,11293554,장갓골공원,,,50705,지역근린공원,3017011600111290000,대전광역시,서구,관저동,,1129,3017011600,3017059700,,,,127.3309623,36.3008025,다바848115,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000149,장소,공원,11293556,가수원공원,,,50705,지역근린공원,3017011400108020001,대전광역시,서구,가수원동,,802-1,3017011400,3017059000,301704298010.0,가수원중로65번길,22,127.3520195,36.2982597,다바867112,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000150,장소,공원,11293557,신선암공원,,,50705,지역근린공원,3017011600111510000,대전광역시,서구,관저동,,1151,3017011600,3017059700,301703166011.0,관저중로,65,127.3338309,36.2981035,다바850112,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000151,장소,공원,11293558,도안공원,,,50705,지역근린공원,3020010300200010001,대전광역시,유성구,대정동,,산1-1,3020010300,3020052000,302004301447.0,한우물로157번길,71,127.3385958,36.3164351,다바855132,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000152,장소,공원,11293560,변동근린공원,,,50705,지역근린공원,3017010200100260001,대전광역시,서구,변동,,26-1,3017010200,3017054000,,,,127.3874321,36.3252084,다바898142,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000153,장소,공원,11293572,안산근린공원,,,50705,지역근린공원,3023010800102840002,대전광역시,대덕구,법동,,284-2,3023010800,3023060000,302304304013.0,계족로663번길,25,127.4269839,36.368774,다바934190,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000000154,장소,공원,11293574,문평근린공원,,,50705,지역근린공원,3023011300100420004,대전광역시,대덕구,문평동,,42-4,3023011300,3023058000,302304304218.0,문평서로17번길,16,127.3980239,36.4430126,다바908272,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
